comp_date,seller_id,product_id,price
2021-04-13,48,162102,28491
2021-04-13,180,162102,31499
2021-04-13,188,162102,29900
2021-04-13,24,157318,4990
2021-04-13,26,157318,4990
2021-04-13,48,157318,4990
2021-04-13,24,157316,3990
2021-04-13,26,157316,3990
2021-04-13,48,157316,3990
2021-04-13,24,157317,4990
2021-04-13,26,157317,4990
2021-04-13,48,157317,4990
2021-04-13,24,157913,5990
2021-04-13,41,157913,4129
2021-04-13,180,157913,4290
2021-04-13,23,161147,4499
2021-04-13,24,161147,4249
2021-04-13,26,161147,4249
2021-04-13,48,161147,4274
2021-04-13,180,161147,4149
2021-04-13,188,161147,4490
2021-04-13,407,161147,4290
2021-04-13,23,125506,1299
2021-04-13,24,125506,1407
2021-04-13,26,125506,1407
2021-04-13,48,125506,1416
2021-04-13,24,112377,1124
2021-04-13,26,112377,1124
2021-04-13,48,112377,1131
2021-04-13,180,112377,999
2021-04-14,23,112437,7199
2021-04-14,24,112437,7999
2021-04-14,26,112437,6999
2021-04-14,41,112437,7247
2021-04-14,48,112437,6999
2021-04-14,180,112437,7490
2021-04-14,188,112437,7490
2021-04-14,407,112437,6808
2021-04-14,23,110675,3599
2021-04-14,24,110675,3446
2021-04-14,26,110675,3446
2021-04-14,41,110675,3611
2021-04-14,48,110675,3467
2021-04-14,180,110675,3199
2021-04-14,188,110675,3190
2021-04-14,490,110675,3649
2021-04-14,23,103851,1190
2021-04-14,24,103851,1012
2021-04-14,26,103851,1012
2021-04-14,48,103851,1012
2021-04-14,180,103851,1090
2021-04-14,188,103851,1190
2021-04-14,407,103851,1190
2021-04-14,490,103851,1190
2021-04-14,23,107645,1999
2021-04-14,24,107645,1990
2021-04-14,26,107645,1990
2021-04-14,41,107645,1906
2021-04-14,48,107645,1990
2021-04-14,180,107645,1890
2021-04-14,188,107645,1990
2021-04-14,407,107645,1890
2021-04-14,490,107645,1990
2021-04-14,23,110853,5499
2021-04-14,24,110853,3990
2021-04-14,26,110853,3990
2021-04-14,48,110853,3990
2021-04-14,188,110853,5490
2021-04-14,407,110853,4999
2021-04-14,24,112582,27378
2021-04-14,26,112582,27378
2021-04-14,48,112582,27541
2021-04-14,23,122363,7499
2021-04-14,24,122363,7546
2021-04-14,26,122363,7546
2021-04-14,41,122363,7191
2021-04-14,48,122363,7591
2021-04-14,180,122363,7446
2021-04-14,407,122363,6899
2021-04-14,490,122363,7990
2021-04-14,23,124455,24999
2021-04-14,24,124455,23609
2021-04-14,26,124455,23609
2021-04-14,41,124455,22301
2021-04-14,48,124455,23749
2021-04-14,180,124455,23309
2021-04-14,180,124455,23590
2021-04-14,188,124455,24989
2021-04-14,407,124455,21990
2021-04-14,490,124455,24999
2021-04-14,24,126707,4249
2021-04-14,41,126707,4471
2021-04-14,23,124329,3199
2021-04-14,24,124329,2824
2021-04-14,26,124329,2492
2021-04-14,48,124329,2542
2021-04-14,23,128194,27999
2021-04-14,24,128194,26442
2021-04-14,26,128194,26442
2021-04-14,48,128194,26599
2021-04-14,180,128194,26890
2021-04-14,188,128194,27990
2021-04-14,407,128194,25490
2021-04-14,23,156095,3999
2021-04-14,24,156095,3485
2021-04-14,26,156095,3485
2021-04-14,48,156095,3506
2021-04-14,180,156095,4499
2021-04-14,23,128772,21999
2021-04-14,24,128772,21712
2021-04-14,26,128772,21712
2021-04-14,41,128772,21371
2021-04-14,48,128772,21841
2021-04-14,180,128772,21849
2021-04-14,407,128772,21371
2021-04-14,490,128772,22990
2021-04-14,26,134358,39656
2021-04-14,48,134358,39891
2021-04-14,188,134358,41990
2021-04-14,23,132284,29990
2021-04-14,24,132284,26434
2021-04-14,26,132284,26434
2021-04-14,41,132284,26167
2021-04-14,48,132284,26591
2021-04-14,180,132284,26599
2021-04-14,188,132284,27990
2021-04-14,407,132284,25980
2021-04-14,490,132284,27990
2021-04-14,23,132842,2490
2021-04-14,24,132842,2490
2021-04-14,26,132842,2490
2021-04-14,41,132842,2421
2021-04-14,48,132842,2490
2021-04-14,180,132842,2390
2021-04-14,188,132842,2490
2021-04-14,407,132842,2075
2021-04-14,490,132842,2490
2021-04-14,24,132408,14629
2021-04-14,26,132408,14629
2021-04-14,48,132408,14716
2021-04-14,24,133888,4713
2021-04-14,26,133888,4713
2021-04-14,48,133888,4741
2021-04-14,24,142254,5990
2021-04-14,26,142254,6507
2021-04-14,41,142254,5799
2021-04-14,48,142254,6546
2021-04-14,180,142254,5890
2021-04-14,188,142254,4890
2021-04-14,407,142254,5490
2021-04-14,490,142254,5990
2021-04-14,23,112376,999
2021-04-14,24,112376,368
2021-04-14,26,112376,368
2021-04-14,48,112376,371
2021-04-14,188,112376,990
2021-04-14,24,110908,6507
2021-04-14,26,110908,6507
2021-04-14,41,110908,5253
2021-04-14,48,110908,6546
2021-04-14,407,110908,5253
2021-04-14,490,110908,5990
2021-04-14,23,121807,1499
2021-04-14,24,121807,1267
2021-04-14,26,121807,1267
2021-04-14,48,121807,1490
2021-04-14,180,121807,1299
2021-04-14,188,121807,1490
2021-04-14,23,143226,2490
2021-04-14,24,143226,2490
2021-04-14,26,143226,2490
2021-04-14,48,143226,2490
2021-04-14,180,143226,2371
2021-04-14,188,143226,2490
2021-04-14,407,143226,2069
2021-04-14,490,143226,2490
2021-04-14,24,145377,1190
2021-04-14,26,145377,1190
2021-04-14,48,145377,1190
2021-04-14,24,149301,16990
2021-04-14,26,149301,16990
2021-04-14,41,149301,15590
2021-04-14,48,149301,16990
2021-04-14,180,149301,17490
2021-04-14,23,149306,20499
2021-04-14,24,149306,17990
2021-04-14,41,149306,17990
2021-04-14,180,149306,21799
2021-04-14,188,149306,24998
2021-04-14,490,149306,18990
2021-04-14,23,154557,28999
2021-04-14,24,154557,28323
2021-04-14,26,154557,28323
2021-04-14,41,154557,27919
2021-04-14,48,154557,28491
2021-04-14,180,154557,28499
2021-04-14,407,154557,27490
2021-04-14,490,154557,29990
2021-04-14,23,154553,20999
2021-04-14,24,154553,19823
2021-04-14,26,154553,19823
2021-04-14,41,154553,19400
2021-04-14,48,154553,19941
2021-04-14,180,154553,19949
2021-04-14,407,154553,19400
2021-04-14,490,154553,20990
2021-04-14,24,156485,59488
2021-04-14,26,156485,59488
2021-04-14,41,156485,56708
2021-04-14,48,156485,59841
2021-04-14,180,156485,58988
2021-04-14,188,156485,57990
2021-04-14,24,156866,27990
2021-04-14,26,156866,33045
2021-04-14,41,156866,30850
2021-04-14,48,156866,33241
2021-04-14,180,156866,29999
2021-04-14,188,156866,32990
2021-04-14,24,156474,29739
2021-04-14,26,156474,29739
2021-04-14,48,156474,29916
2021-04-14,180,156474,29439
2021-04-14,407,156474,28289
2021-04-14,24,162101,25489
2021-04-14,26,162101,25489
2021-04-14,48,162101,25641
2021-04-14,180,162101,26999
2021-04-14,188,162101,26990
2021-04-14,24,162102,28323
2021-04-14,26,162102,28323
2021-04-14,41,162102,25472
2021-04-14,48,162102,28491
2021-04-14,180,162102,31499
2021-04-14,188,162102,29900
2021-04-14,24,157318,4990
2021-04-14,26,157318,4990
2021-04-14,48,157318,4990
2021-04-14,24,157316,3990
2021-04-14,26,157316,3990
2021-04-14,48,157316,3990
2021-04-14,24,157317,4990
2021-04-14,26,157317,4990
2021-04-14,48,157317,4990
2021-04-14,24,157913,5990
2021-04-14,41,157913,4129
2021-04-14,180,157913,4290
2021-04-14,23,161147,4499
2021-04-14,24,161147,4249
2021-04-14,26,161147,4249
2021-04-14,48,161147,4274
2021-04-14,180,161147,4149
2021-04-14,188,161147,4490
2021-04-14,407,161147,4290
2021-04-14,23,125506,1299
2021-04-14,24,125506,1407
2021-04-14,26,125506,1407
2021-04-14,48,125506,1416
2021-04-14,24,112377,1124
2021-04-14,26,112377,1124
2021-04-14,48,112377,1131
2021-04-14,180,112377,999
2021-04-15,23,112437,7199
2021-04-15,24,112437,7999
2021-04-15,26,112437,6999
2021-04-15,41,112437,7100
2021-04-15,41,112437,7247
2021-04-15,48,112437,6999
2021-04-15,180,112437,7490
2021-04-15,188,112437,7490
2021-04-15,407,112437,6808
2021-04-15,23,110675,3599
2021-04-15,24,110675,3649
2021-04-15,26,110675,2990
2021-04-15,41,110675,3611
2021-04-15,48,110675,2990
2021-04-15,180,110675,3199
2021-04-15,188,110675,3190
2021-04-15,490,110675,3649
2021-04-15,23,103851,1190
2021-04-15,24,103851,1190
2021-04-15,26,103851,1190
2021-04-15,48,103851,1190
2021-04-15,180,103851,1090
2021-04-15,188,103851,1190
2021-04-15,407,103851,1190
2021-04-15,490,103851,1190
2021-04-15,23,107645,1999
2021-04-15,24,107645,1990
2021-04-15,26,107645,1990
2021-04-15,41,107645,1906
2021-04-15,48,107645,1990
2021-04-15,180,107645,1890
2021-04-15,188,107645,1990
2021-04-15,407,107645,1849
2021-04-15,407,107645,1890
2021-04-15,490,107645,1990
2021-04-15,23,110853,5499
2021-04-15,24,110853,3990
2021-04-15,26,110853,3990
2021-04-15,48,110853,3990
2021-04-15,188,110853,5490
2021-04-15,407,110853,3990
2021-04-15,407,110853,4999
2021-04-15,24,112582,28990
2021-04-15,26,112582,27378
2021-04-15,48,112582,27541
2021-04-15,23,122363,7499
2021-04-15,24,122363,7990
2021-04-15,26,122363,7990
2021-04-15,41,122363,7191
2021-04-15,48,122363,7990
2021-04-15,180,122363,7890
2021-04-15,407,122363,6899
2021-04-15,490,122363,7990
2021-04-15,23,124455,24999
2021-04-15,24,124455,23609
2021-04-15,26,124455,24999
2021-04-15,41,124455,22301
2021-04-15,48,124455,24999
2021-04-15,180,124455,23590
2021-04-15,188,124455,24989
2021-04-15,407,124455,21990
2021-04-15,490,124455,24999
2021-04-15,24,126707,3749
2021-04-15,41,126707,4471
2021-04-15,23,124329,3199
2021-04-15,24,124329,2990
2021-04-15,26,124329,2990
2021-04-15,48,124329,2990
2021-04-15,23,128194,27999
2021-04-15,24,128194,27999
2021-04-15,26,128194,27999
2021-04-15,48,128194,27999
2021-04-15,180,128194,26890
2021-04-15,188,128194,27990
2021-04-15,407,128194,25490
2021-04-15,23,156095,3999
2021-04-15,24,156095,3690
2021-04-15,48,156095,3506
2021-04-15,180,156095,4499
2021-04-15,23,128772,21999
2021-04-15,24,128772,21712
2021-04-15,26,128772,22990
2021-04-15,41,128772,21371
2021-04-15,48,128772,22990
2021-04-15,180,128772,21849
2021-04-15,407,128772,21371
2021-04-15,490,128772,22990
2021-04-15,26,134358,41990
2021-04-15,48,134358,41990
2021-04-15,188,134358,39990
2021-04-15,23,132284,29990
2021-04-15,24,132284,27990
2021-04-15,26,132284,27990
2021-04-15,41,132284,26167
2021-04-15,48,132284,27990
2021-04-15,180,132284,26599
2021-04-15,188,132284,27990
2021-04-15,407,132284,25980
2021-04-15,490,132284,27990
2021-04-15,23,132842,2490
2021-04-15,24,132842,2490
2021-04-15,26,132842,2490
2021-04-15,41,132842,2421
2021-04-15,48,132842,2490
2021-04-15,180,132842,2390
2021-04-15,188,132842,2490
2021-04-15,407,132842,2075
2021-04-15,407,132842,2290
2021-04-15,490,132842,2490
2021-04-15,24,132408,15490
2021-04-15,26,132408,15490
2021-04-15,48,132408,15490
2021-04-15,24,133888,4158
2021-04-15,26,133888,4990
2021-04-15,48,133888,4990
2021-04-15,24,142254,5990
2021-04-15,26,142254,5741
2021-04-15,41,142254,5799
2021-04-15,48,142254,5857
2021-04-15,180,142254,5641
2021-04-15,188,142254,4890
2021-04-15,407,142254,5390
2021-04-15,407,142254,5490
2021-04-15,490,142254,5990
2021-04-15,23,112376,999
2021-04-15,24,112376,325
2021-04-15,26,112376,390
2021-04-15,48,112376,390
2021-04-15,188,112376,990
2021-04-15,24,110908,6890
2021-04-15,26,110908,5741
2021-04-15,41,110908,5253
2021-04-15,48,110908,5857
2021-04-15,407,110908,5253
2021-04-15,490,110908,5990
2021-04-15,23,121807,1499
2021-04-15,24,121807,1490
2021-04-15,26,121807,1490
2021-04-15,48,121807,1490
2021-04-15,180,121807,1390
2021-04-15,188,121807,1490
2021-04-15,23,143226,2490
2021-04-15,24,143226,2490
2021-04-15,26,143226,2490
2021-04-15,41,143226,2702
2021-04-15,48,143226,2490
2021-04-15,180,143226,2371
2021-04-15,188,143226,2490
2021-04-15,407,143226,2069
2021-04-15,490,143226,2490
2021-04-15,24,145377,1190
2021-04-15,26,145377,1190
2021-04-15,48,145377,1190
2021-04-15,24,149301,17990
2021-04-15,26,149301,16990
2021-04-15,41,149301,15590
2021-04-15,48,149301,16990
2021-04-15,180,149301,17490
2021-04-15,23,149306,20499
2021-04-15,24,149306,17990
2021-04-15,41,149306,17990
2021-04-15,180,149306,21799
2021-04-15,188,149306,24998
2021-04-15,490,149306,18990
2021-04-15,23,154557,28999
2021-04-15,24,154557,28323
2021-04-15,26,154557,29990
2021-04-15,41,154557,27919
2021-04-15,48,154557,29990
2021-04-15,180,154557,28499
2021-04-15,407,154557,27490
2021-04-15,490,154557,29990
2021-04-15,23,154553,20999
2021-04-15,24,154553,19823
2021-04-15,26,154553,20990
2021-04-15,41,154553,19400
2021-04-15,48,154553,20990
2021-04-15,180,154553,19949
2021-04-15,188,154553,20990
2021-04-15,407,154553,19400
2021-04-15,490,154553,20990
2021-04-15,24,156485,62990
2021-04-15,26,156485,62990
2021-04-15,41,156485,56708
2021-04-15,48,156485,62990
2021-04-15,180,156485,57499
2021-04-15,188,156485,57990
2021-04-15,24,156866,27990
2021-04-15,26,156866,34990
2021-04-15,41,156866,30850
2021-04-15,48,156866,34990
2021-04-15,180,156866,29999
2021-04-15,188,156866,32990
2021-04-15,24,156474,31490
2021-04-15,26,156474,31490
2021-04-15,48,156474,31490
2021-04-15,180,156474,31190
2021-04-15,407,156474,28289
2021-04-15,24,162101,26990
2021-04-15,26,162101,26990
2021-04-15,48,162101,26990
2021-04-15,180,162101,26999
2021-04-15,188,162101,26990
2021-04-15,24,162102,29990
2021-04-15,26,162102,27990
2021-04-15,41,162102,25472
2021-04-15,48,162102,27990
2021-04-15,180,162102,31499
2021-04-15,188,162102,29900
2021-04-15,24,157318,4990
2021-04-15,26,157318,4990
2021-04-15,48,157318,4990
2021-04-15,24,157316,3990
2021-04-15,26,157316,3990
2021-04-15,48,157316,3990
2021-04-15,24,157317,4990
2021-04-15,26,157317,4990
2021-04-15,48,157317,4990
2021-04-15,24,157913,5990
2021-04-15,41,157913,4129
2021-04-15,180,157913,4290
2021-04-15,23,161147,4499
2021-04-15,24,161147,3749
2021-04-15,26,161147,4499
2021-04-15,48,161147,4499
2021-04-15,180,161147,3649
2021-04-15,188,161147,4490
2021-04-15,407,161147,4129
2021-04-15,407,161147,4290
2021-04-15,23,125506,1299
2021-04-15,24,125506,1242
2021-04-15,26,125506,1490
2021-04-15,48,125506,1490
2021-04-15,24,112377,992
2021-04-15,26,112377,1190
2021-04-15,48,112377,1190
2021-04-15,180,112377,999
2021-04-16,23,112437,7199
2021-04-16,24,112437,7999
2021-04-16,26,112437,6999
2021-04-16,41,112437,7100
2021-04-16,48,112437,6999
2021-04-16,180,112437,7490
2021-04-16,188,112437,7490
2021-04-16,407,112437,6808
2021-04-16,23,110675,3599
2021-04-16,24,110675,3649
2021-04-16,26,110675,2990
2021-04-16,41,110675,3190
2021-04-16,41,110675,3611
2021-04-16,48,110675,2990
2021-04-16,180,110675,3199
2021-04-16,188,110675,3190
2021-04-16,490,110675,3649
2021-04-16,23,103851,1190
2021-04-16,24,103851,1190
2021-04-16,26,103851,1190
2021-04-16,48,103851,1190
2021-04-16,180,103851,1090
2021-04-16,188,103851,1190
2021-04-16,407,103851,1190
2021-04-16,490,103851,1190
2021-04-16,23,107645,1999
2021-04-16,24,107645,1990
2021-04-16,26,107645,1990
2021-04-16,41,107645,1906
2021-04-16,48,107645,1990
2021-04-16,180,107645,1890
2021-04-16,188,107645,1990
2021-04-16,407,107645,1849
2021-04-16,490,107645,1990
2021-04-16,23,110853,5499
2021-04-16,24,110853,3990
2021-04-16,26,110853,3990
2021-04-16,48,110853,3990
2021-04-16,188,110853,5490
2021-04-16,407,110853,3990
2021-04-16,24,112582,27378
2021-04-16,24,112582,28990
2021-04-16,26,112582,27378
2021-04-16,48,112582,27378
2021-04-16,23,122363,7499
2021-04-16,24,122363,7990
2021-04-16,26,122363,7990
2021-04-16,41,122363,7191
2021-04-16,48,122363,7990
2021-04-16,180,122363,7890
2021-04-16,407,122363,6899
2021-04-16,490,122363,7990
2021-04-16,23,124455,24999
2021-04-16,24,124455,23609
2021-04-16,26,124455,24999
2021-04-16,41,124455,22301
2021-04-16,48,124455,24999
2021-04-16,180,124455,23590
2021-04-16,188,124455,24989
2021-04-16,407,124455,21990
2021-04-16,490,124455,24999
2021-04-16,24,126707,3749
2021-04-16,41,126707,4471
2021-04-16,23,124329,3199
2021-04-16,24,124329,2990
2021-04-16,26,124329,2990
2021-04-16,48,124329,2990
2021-04-16,23,128194,27999
2021-04-16,24,128194,27999
2021-04-16,26,128194,27999
2021-04-16,48,128194,27999
2021-04-16,180,128194,26890
2021-04-16,188,128194,27990
2021-04-16,407,128194,25490
2021-04-16,23,156095,3999
2021-04-16,24,156095,3690
2021-04-16,180,156095,4499
2021-04-16,23,128772,21999
2021-04-16,24,128772,21712
2021-04-16,26,128772,22990
2021-04-16,41,128772,21371
2021-04-16,48,128772,22990
2021-04-16,180,128772,21849
2021-04-16,407,128772,21371
2021-04-16,490,128772,22990
2021-04-16,26,134358,39656
2021-04-16,48,134358,39891
2021-04-16,188,134358,39990
2021-04-16,23,132284,29990
2021-04-16,24,132284,27990
2021-04-16,26,132284,27990
2021-04-16,41,132284,26167
2021-04-16,48,132284,27990
2021-04-16,180,132284,26599
2021-04-16,188,132284,27990
2021-04-16,407,132284,25980
2021-04-16,490,132284,27990
2021-04-16,23,132842,2490
2021-04-16,24,132842,2490
2021-04-16,26,132842,2490
2021-04-16,41,132842,2421
2021-04-16,48,132842,2490
2021-04-16,180,132842,2390
2021-04-16,188,132842,2490
2021-04-16,407,132842,1990
2021-04-16,490,132842,2490
2021-04-16,24,132408,15490
2021-04-16,26,132408,15490
2021-04-16,48,132408,15490
2021-04-16,24,133888,4158
2021-04-16,26,133888,4990
2021-04-16,48,133888,4990
2021-04-16,24,142254,5990
2021-04-16,26,142254,5741
2021-04-16,41,142254,5799
2021-04-16,48,142254,5741
2021-04-16,180,142254,5641
2021-04-16,188,142254,4890
2021-04-16,407,142254,5390
2021-04-16,490,142254,5990
2021-04-16,23,112376,999
2021-04-16,24,112376,325
2021-04-16,26,112376,390
2021-04-16,48,112376,390
2021-04-16,188,112376,990
2021-04-16,24,110908,5741
2021-04-16,24,110908,6890
2021-04-16,26,110908,5741
2021-04-16,41,110908,5253
2021-04-16,48,110908,5741
2021-04-16,407,110908,5253
2021-04-16,490,110908,5990
2021-04-16,23,121807,1499
2021-04-16,24,121807,1490
2021-04-16,26,121807,1490
2021-04-16,48,121807,1490
2021-04-16,180,121807,1390
2021-04-16,188,121807,1490
2021-04-16,23,143226,2490
2021-04-16,24,143226,2490
2021-04-16,26,143226,2490
2021-04-16,41,143226,2675
2021-04-16,41,143226,2702
2021-04-16,48,143226,2490
2021-04-16,180,143226,2371
2021-04-16,188,143226,2490
2021-04-16,407,143226,2069
2021-04-16,490,143226,2490
2021-04-16,24,145377,1190
2021-04-16,26,145377,1190
2021-04-16,48,145377,1190
2021-04-16,24,149301,17990
2021-04-16,26,149301,16990
2021-04-16,41,149301,15590
2021-04-16,48,149301,16990
2021-04-16,180,149301,17490
2021-04-16,23,149306,20499
2021-04-16,24,149306,17990
2021-04-16,41,149306,17990
2021-04-16,180,149306,21799
2021-04-16,188,149306,24998
2021-04-16,490,149306,18990
2021-04-16,23,154557,28999
2021-04-16,24,154557,28323
2021-04-16,26,154557,29990
2021-04-16,41,154557,27919
2021-04-16,48,154557,29990
2021-04-16,180,154557,28499
2021-04-16,407,154557,27490
2021-04-16,490,154557,29990
2021-04-16,23,154553,20999
2021-04-16,24,154553,19823
2021-04-16,26,154553,20990
2021-04-16,41,154553,19400
2021-04-16,48,154553,20990
2021-04-16,180,154553,19949
2021-04-16,188,154553,20990
2021-04-16,407,154553,19400
2021-04-16,490,154553,20990
2021-04-16,24,156485,62990
2021-04-16,26,156485,62990
2021-04-16,41,156485,56708
2021-04-16,48,156485,62990
2021-04-16,180,156485,57499
2021-04-16,188,156485,57990
2021-04-16,24,156866,27990
2021-04-16,26,156866,34990
2021-04-16,41,156866,30850
2021-04-16,48,156866,34990
2021-04-16,180,156866,29999
2021-04-16,188,156866,32990
2021-04-16,24,156474,31490
2021-04-16,26,156474,31490
2021-04-16,48,156474,31490
2021-04-16,180,156474,31190
2021-04-16,407,156474,28289
2021-04-16,24,162101,26990
2021-04-16,26,162101,26990
2021-04-16,48,162101,26990
2021-04-16,180,162101,26999
2021-04-16,188,162101,26990
2021-04-16,24,162102,29990
2021-04-16,26,162102,27990
2021-04-16,41,162102,25472
2021-04-16,48,162102,27990
2021-04-16,180,162102,31499
2021-04-16,188,162102,29900
2021-04-16,24,157318,4990
2021-04-16,26,157318,4990
2021-04-16,48,157318,4990
2021-04-16,24,157316,3990
2021-04-16,26,157316,3990
2021-04-16,48,157316,3990
2021-04-16,24,157317,4990
2021-04-16,26,157317,4990
2021-04-16,48,157317,4990
2021-04-16,24,157913,5990
2021-04-16,41,157913,4129
2021-04-16,180,157913,4290
2021-04-16,23,161147,4499
2021-04-16,24,161147,3749
2021-04-16,26,161147,4499
2021-04-16,48,161147,4499
2021-04-16,180,161147,3649
2021-04-16,188,161147,4490
2021-04-16,407,161147,4129
2021-04-16,23,125506,1299
2021-04-16,24,125506,1242
2021-04-16,26,125506,1490
2021-04-16,48,125506,1490
2021-04-16,24,112377,992
2021-04-16,26,112377,1190
2021-04-16,48,112377,1190
2021-04-16,180,112377,999
2021-04-17,23,112437,7199
2021-04-17,24,112437,7999
2021-04-17,26,112437,6999
2021-04-17,41,112437,7100
2021-04-17,48,112437,6999
2021-04-17,180,112437,7490
2021-04-17,188,112437,7490
2021-04-17,407,112437,6808
2021-04-17,23,110675,3599
2021-04-17,24,110675,3649
2021-04-17,26,110675,2990
2021-04-17,41,110675,3190
2021-04-17,48,110675,2990
2021-04-17,180,110675,3199
2021-04-17,188,110675,3190
2021-04-17,490,110675,3649
2021-04-17,23,103851,1190
2021-04-17,24,103851,1190
2021-04-17,26,103851,1190
2021-04-17,48,103851,1190
2021-04-17,180,103851,1090
2021-04-17,188,103851,1190
2021-04-17,407,103851,1190
2021-04-17,490,103851,1190
2021-04-17,23,107645,1999
2021-04-17,24,107645,1990
2021-04-17,26,107645,1990
2021-04-17,41,107645,1906
2021-04-17,48,107645,1990
2021-04-17,180,107645,1890
2021-04-17,188,107645,1990
2021-04-17,407,107645,1849
2021-04-17,490,107645,1990
2021-04-17,23,110853,5499
2021-04-17,24,110853,3990
2021-04-17,26,110853,3990
2021-04-17,48,110853,3990
2021-04-17,188,110853,5490
2021-04-17,407,110853,3990
2021-04-17,24,112582,27378
2021-04-17,26,112582,27378
2021-04-17,48,112582,27378
2021-04-17,23,122363,7499
2021-04-17,24,122363,7990
2021-04-17,26,122363,7990
2021-04-17,41,122363,7191
2021-04-17,48,122363,7990
2021-04-17,180,122363,7890
2021-04-17,407,122363,6899
2021-04-17,490,122363,7990
2021-04-17,23,124455,24999
2021-04-17,24,124455,23609
2021-04-17,26,124455,24999
2021-04-17,41,124455,22301
2021-04-17,48,124455,24999
2021-04-17,180,124455,23590
2021-04-17,188,124455,24989
2021-04-17,407,124455,21990
2021-04-17,490,124455,24999
2021-04-17,24,126707,3749
2021-04-17,41,126707,4471
2021-04-17,23,124329,3199
2021-04-17,24,124329,2990
2021-04-17,26,124329,2990
2021-04-17,48,124329,2990
2021-04-17,23,128194,27999
2021-04-17,24,128194,27999
2021-04-17,26,128194,27999
2021-04-17,48,128194,27999
2021-04-17,180,128194,26890
2021-04-17,188,128194,27990
2021-04-17,407,128194,25490
2021-04-17,23,156095,3999
2021-04-17,24,156095,3690
2021-04-17,180,156095,4499
2021-04-17,23,128772,21999
2021-04-17,24,128772,21712
2021-04-17,26,128772,22990
2021-04-17,41,128772,21371
2021-04-17,48,128772,22990
2021-04-17,180,128772,21849
2021-04-17,407,128772,21371
2021-04-17,490,128772,22990
2021-04-17,26,134358,39656
2021-04-17,48,134358,39891
2021-04-17,188,134358,39990
2021-04-17,23,132284,29990
2021-04-17,24,132284,27990
2021-04-17,26,132284,27990
2021-04-17,41,132284,26167
2021-04-17,48,132284,27990
2021-04-17,180,132284,26599
2021-04-17,188,132284,27990
2021-04-17,407,132284,25980
2021-04-17,490,132284,27990
2021-04-17,23,132842,2490
2021-04-17,24,132842,2490
2021-04-17,26,132842,2490
2021-04-17,41,132842,2421
2021-04-17,48,132842,2490
2021-04-17,180,132842,2390
2021-04-17,188,132842,2490
2021-04-17,407,132842,1990
2021-04-17,490,132842,2490
2021-04-17,24,132408,15490
2021-04-17,26,132408,15490
2021-04-17,48,132408,15490
2021-04-17,24,133888,4158
2021-04-17,26,133888,4990
2021-04-17,48,133888,4990
2021-04-17,24,142254,5990
2021-04-17,26,142254,5741
2021-04-17,41,142254,5799
2021-04-17,48,142254,5741
2021-04-17,180,142254,5641
2021-04-17,188,142254,4890
2021-04-17,407,142254,5390
2021-04-17,490,142254,5990
2021-04-17,23,112376,999
2021-04-17,24,112376,325
2021-04-17,26,112376,390
2021-04-17,48,112376,390
2021-04-17,188,112376,990
2021-04-17,24,110908,5741
2021-04-17,26,110908,5741
2021-04-17,41,110908,5253
2021-04-17,48,110908,5741
2021-04-17,407,110908,5253
2021-04-17,490,110908,5990
2021-04-17,23,121807,1499
2021-04-17,24,121807,1490
2021-04-17,26,121807,1490
2021-04-17,48,121807,1490
2021-04-17,180,121807,1390
2021-04-17,188,121807,1490
2021-04-17,23,143226,2490
2021-04-17,24,143226,2490
2021-04-17,26,143226,2490
2021-04-17,41,143226,2648
2021-04-17,41,143226,2675
2021-04-17,48,143226,2490
2021-04-17,180,143226,2371
2021-04-17,188,143226,2490
2021-04-17,407,143226,2069
2021-04-17,490,143226,2490
2021-04-17,24,145377,1190
2021-04-17,26,145377,1190
2021-04-17,48,145377,1190
2021-04-17,24,149301,17990
2021-04-17,24,149301,19990
2021-04-17,26,149301,17990
2021-04-17,26,149301,19990
2021-04-17,41,149301,15590
2021-04-17,48,149301,17990
2021-04-17,48,149301,19990
2021-04-17,180,149301,17490
2021-04-17,23,149306,20499
2021-04-17,24,149306,17990
2021-04-17,41,149306,17990
2021-04-17,180,149306,21799
2021-04-17,188,149306,24998
2021-04-17,490,149306,18990
2021-04-17,23,154557,28999
2021-04-17,24,154557,28323
2021-04-17,26,154557,29990
2021-04-17,41,154557,27919
2021-04-17,48,154557,29990
2021-04-17,180,154557,28499
2021-04-17,407,154557,27490
2021-04-17,490,154557,29990
2021-04-17,23,154553,20999
2021-04-17,24,154553,19823
2021-04-17,26,154553,20990
2021-04-17,41,154553,19400
2021-04-17,48,154553,20990
2021-04-17,180,154553,19949
2021-04-17,188,154553,20990
2021-04-17,407,154553,19400
2021-04-17,490,154553,20990
2021-04-17,24,156485,62990
2021-04-17,26,156485,62990
2021-04-17,41,156485,56141
2021-04-17,41,156485,56708
2021-04-17,48,156485,62990
2021-04-17,180,156485,57499
2021-04-17,188,156485,57990
2021-04-17,24,156866,27990
2021-04-17,26,156866,34990
2021-04-17,41,156866,30850
2021-04-17,48,156866,34990
2021-04-17,180,156866,29999
2021-04-17,188,156866,32990
2021-04-17,24,156474,31490
2021-04-17,26,156474,31490
2021-04-17,48,156474,31490
2021-04-17,180,156474,31190
2021-04-17,407,156474,28289
2021-04-17,24,162101,26990
2021-04-17,24,162101,27990
2021-04-17,26,162101,26990
2021-04-17,26,162101,27990
2021-04-17,48,162101,26990
